age,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,income,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White,Female,Male,?,Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay
46,269045,11th,7,Widowed,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
17,258872,11th,7,Never-married,?,Own-child,0,0,5,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
21,154422,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52,164530,11th,7,Divorced,Machine-op-inspct,Not-in-family,0,0,20,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,49358,10th,6,Never-married,Other-service,Unmarried,0,0,40,United-States,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
36,127961,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,190916,11th,7,Divorced,Sales,Other-relative,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20,271354,HS-grad,9,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
31,34572,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,0,0,45,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45,172822,HS-grad,9,Married-civ-spouse,Other-service,Husband,3411,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
70,236055,7th-8th,4,Widowed,Other-service,Not-in-family,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
43,262038,5th-6th,3,Married-spouse-absent,Farming-fishing,Unmarried,0,0,35,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30,278006,HS-grad,9,Divorced,Tech-support,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
29,148069,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,264554,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33,88913,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60,119986,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
20,380544,Assoc-acdm,12,Never-married,Transport-moving,Own-child,0,0,20,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,157043,Masters,14,Divorced,Prof-specialty,Not-in-family,2202,0,30,?,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
44,184105,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,5013,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32,177531,10th,6,Divorced,Other-service,Unmarried,0,0,23,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
29,272913,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,30,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
64,149698,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
55,170350,HS-grad,9,Divorced,Other-service,Other-relative,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
21,185582,Some-college,10,Never-married,Sales,Own-child,0,0,43,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
53,549341,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,35,United-States,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
18,119655,12th,8,Never-married,Adm-clerical,Own-child,0,0,12,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
25,226802,11th,7,Never-married,Machine-op-inspct,Own-child,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25,194342,HS-grad,9,Never-married,Machine-op-inspct,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45,219632,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,65225,10th,6,Never-married,Other-service,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
38,248941,Some-college,10,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,117606,Bachelors,13,Never-married,Sales,Own-child,0,0,8,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30,236993,Some-college,10,Never-married,Adm-clerical,Unmarried,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
21,186648,10th,6,Separated,Machine-op-inspct,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
63,133166,Doctorate,16,Married-civ-spouse,?,Husband,0,0,12,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
18,41879,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,0,0,25,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30,143766,Some-college,10,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
53,151411,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,110171,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,0,1902,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
34,97306,Bachelors,13,Divorced,Craft-repair,Unmarried,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
39,183081,Masters,14,Never-married,Sales,Not-in-family,0,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
44,651702,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,72,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,187666,HS-grad,9,Divorced,Exec-managerial,Unmarried,0,0,55,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
50,126592,HS-grad,9,Separated,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
30,84119,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,65,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,81145,HS-grad,9,Never-married,Other-service,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
49,362795,Masters,14,Divorced,Prof-specialty,Unmarried,99999,0,80,Mexico,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
57,316000,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
36,164898,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,258819,Some-college,10,Divorced,Protective-serv,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
25,304032,HS-grad,9,Never-married,Adm-clerical,Own-child,0,0,36,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26,236242,Prof-school,15,Never-married,Prof-specialty,Not-in-family,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
55,258648,10th,6,Widowed,Transport-moving,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
61,195519,Masters,14,Never-married,Prof-specialty,Unmarried,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
45,155478,Some-college,10,Divorced,Tech-support,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
61,119684,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45,81487,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,0,0,40,Puerto-Rico,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
21,180060,Some-college,10,Never-married,Machine-op-inspct,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
68,484298,11th,7,Married-civ-spouse,?,Husband,0,0,30,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
26,359854,Bachelors,13,Never-married,Priv-house-serv,Other-relative,0,0,35,Mexico,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
44,216411,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,0,0,40,Dominican-Republic,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
41,29591,HS-grad,9,Divorced,Sales,Not-in-family,0,0,30,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,74389,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26,336969,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,28,El-Salvador,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
21,244312,9th,5,Never-married,Craft-repair,Own-child,0,0,30,El-Salvador,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,167087,Some-college,10,Never-married,?,Own-child,0,0,20,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
44,101967,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
29,194864,HS-grad,9,Married-civ-spouse,Sales,Wife,0,0,18,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
44,242521,Bachelors,13,Married-civ-spouse,Sales,Husband,7688,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,106297,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,0,0,40,United-States,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
30,115932,HS-grad,9,Never-married,Craft-repair,Not-in-family,99999,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
20,68620,Some-college,10,Never-married,?,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
45,261278,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,5178,0,40,Philippines,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74,33114,10th,6,Married-civ-spouse,?,Husband,1797,0,30,United-States,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67,132626,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,70,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
25,511331,Bachelors,13,Never-married,Sales,Not-in-family,0,0,38,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33,35309,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,40,?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35,234271,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19,272800,12th,8,Never-married,Adm-clerical,Own-child,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
38,112847,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
71,163293,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,0,0,2,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
62,159699,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,0,38,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
26,195216,HS-grad,9,Divorced,Other-service,Not-in-family,0,0,12,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,253890,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,66095,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
57,103540,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,0,0,50,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
52,174421,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,0,0,32,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
33,250782,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,48,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
63,27653,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
28,68393,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,46,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
48,173243,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,37250,Bachelors,13,Never-married,Prof-specialty,Own-child,0,0,16,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
39,44041,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Other-relative,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,256278,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Other-relative,0,0,30,El-Salvador,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
32,117779,HS-grad,9,Never-married,Transport-moving,Own-child,0,0,35,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
47,256522,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,?,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
80,156942,1st-4th,2,Separated,?,Not-in-family,0,0,15,United-States,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
42,198955,9th,5,Divorced,Machine-op-inspct,Not-in-family,0,0,46,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
19,187724,Some-college,10,Never-married,Other-service,Own-child,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
43,456236,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
61,199193,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
30,115963,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,0,0,42,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,149248,Some-college,10,Never-married,Other-service,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
53,308764,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,0,45,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
62,343982,10th,6,Widowed,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
30,311696,11th,7,Married-civ-spouse,Other-service,Wife,0,0,30,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,116608,HS-grad,9,Divorced,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
31,102130,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,45,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
20,138768,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,161290,Some-college,10,Never-married,?,Own-child,0,0,40,United-States,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
55,266019,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,0,0,4,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
31,174201,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34,112115,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,180313,Bachelors,13,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
61,298400,Bachelors,13,Divorced,Sales,Not-in-family,4787,0,48,United-States,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25,294400,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
27,147280,11th,7,Never-married,Other-service,Own-child,0,0,40,United-States,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
47,368561,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
48,200471,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,276868,Masters,14,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
24,119704,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
34,340880,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,0,0,60,Philippines,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
57,191983,Some-college,10,Married-civ-spouse,Protective-serv,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
38,68781,Some-college,10,Married-civ-spouse,Protective-serv,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
59,243612,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
19,81961,Some-college,10,Never-married,Other-service,Own-child,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
49,64216,HS-grad,9,Divorced,Transport-moving,Not-in-family,0,0,90,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18,96244,Some-college,10,Never-married,?,Own-child,0,0,45,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
41,229148,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,60,Jamaica,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
43,193755,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
42,203233,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,99999,0,99,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
21,434102,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
41,142717,Some-college,10,Divorced,Tech-support,Unmarried,0,0,36,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
51,161482,HS-grad,9,Divorced,Other-service,Unmarried,0,0,38,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
37,184498,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
60,237317,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,4934,0,40,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33,202729,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
54,286989,Preschool,1,Married-civ-spouse,Farming-fishing,Husband,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,223515,Bachelors,13,Never-married,Prof-specialty,Unmarried,0,0,20,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,190027,Some-college,10,Never-married,Other-service,Own-child,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
32,200469,Some-college,10,Never-married,Protective-serv,Unmarried,3887,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19,257750,Some-college,10,Never-married,Sales,Other-relative,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
28,171067,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,176253,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
43,151089,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
62,223163,Some-college,10,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
40,169262,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,3411,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,115464,HS-grad,9,Never-married,Other-service,Own-child,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
52,182796,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,0,0,60,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
45,247869,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
59,159472,9th,5,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17,198146,11th,7,Never-married,Sales,Own-child,0,0,16,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
45,161954,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,Germany,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
44,182402,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,287031,Masters,14,Married-civ-spouse,Tech-support,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
75,36325,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,0,30,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
21,301556,HS-grad,9,Never-married,Other-service,Own-child,0,0,19,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
51,98980,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,0,0,99,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
46,32825,HS-grad,9,Separated,Craft-repair,Unmarried,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
32,177566,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,0,0,50,Germany,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
58,41374,HS-grad,9,Widowed,Adm-clerical,Unmarried,0,0,40,United-States,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50,177487,HS-grad,9,Married-civ-spouse,Sales,Wife,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
33,222221,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,7298,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,125933,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,7688,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21,129350,Some-college,10,Never-married,Sales,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45,190822,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,0,31,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,86745,Bachelors,13,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,167725,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
43,131650,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,80058,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
52,67090,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,44,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39,84954,Some-college,10,Married-civ-spouse,Sales,Husband,2829,0,65,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
38,179481,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,Poland,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,240676,Some-college,10,Divorced,Tech-support,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
65,262446,11th,7,Married-civ-spouse,Other-service,Husband,0,0,20,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20,54152,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,30,?,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
31,55104,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,0,25,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
35,474136,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,1408,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
41,231348,Bachelors,13,Married-civ-spouse,Sales,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
33,293063,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,0,0,40,?,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
75,125197,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,26,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
